concept_id,name,sab,direct,member_mean,member_max,degree_norm,local_bg,direct_raw,raw_vs_cond_delta,member_gene_count,degree,degree_flag,in_chd_set,contributing_seeds,empirical_p,empirical_q,null_mean,null_sd,null_z,null_calibrated,signal_to_null_mean,member_mean_p,member_mean_q,member_mean_null_mean,member_mean_null_sd,member_mean_null_z
C0026820,Muscle Contraction,GO,6.959558987379038e-05,0.0005505090549236165,0.01208157614520954,1.0491929939764566e-05,-0.0006868595131841934,1.3277816105498449e-05,5.6317773768291935e-05,44,44,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,7.312067497729653e-07,2.0780472572192386e-07,,False,14.348787046922416,0.01898101898101898,0.8140996383807885,0.0001383943082447946,0.00019570557668346125,2.1057894908400376
MSIGDB:M39751,WP_HEREDITARY_LEIOMYOMATOSIS_AND_RENAL_CELL_CARCINOMA_PATHWAY,MSIGDB,4.647993704123725e-05,0.0006041878137599822,0.012079527616063769,1.0393229881411692e-05,-0.0010518512211379794,1.6401496947271405e-06,4.483978734651011e-05,20,20,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,3.1478552550043167e-07,1.7502206335807993e-07,,False,33.01686081305362,0.15284715284715283,0.8140996383807885,0.00011088842605718035,0.0002516055427892263,1.9606062022093291
MSIGDB:M14863,BIOCARTA_P53_PATHWAY,MSIGDB,4.084064229677261e-05,0.0007557080147968969,0.012079807219832551,1.0210160574193152e-05,-0.000630965802664094,3.7632467750373355e-05,3.208174546399253e-06,16,16,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,2.7897692616055223e-07,1.7083704193483524e-07,,False,36.598584387287886,0.06993006993006994,0.8140996383807885,0.00021037911611124476,0.0003913866543636099,1.3933252261049893
MSIGDB:M39343,WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS,MSIGDB,4.669868438193173e-05,0.000575583402976806,0.012080546364516508,1.019048838262163e-05,-0.0009200982318794348,9.267903468472905e-06,3.743078091345882e-05,21,21,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,3.410925064198381e-07,1.6851207255728144e-07,,False,29.87602539141841,0.04595404595404595,0.8140996383807885,9.632763727529299e-05,0.00023935765559265072,2.002257937039337
MSIGDB:M39341,WP_SPINAL_CORD_INJURY,MSIGDB,0.00010975385653005792,0.00020728765905989228,0.012083713325033212,1.014674762561646e-05,-0.0001763847859050637,5.5867387909049316e-05,5.38864686210086e-05,117,117,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,7.332750136665128e-07,1.6574047485707762e-07,,False,13.837574493205238,0.07392607392607392,0.8140996383807885,0.00010545248199179995,9.955965327119513e-05,1.0228558831025536
MSIGDB:M27060,REACTOME_HEME_DEGRADATION,MSIGDB,3.896683585526869e-05,0.0008064456508159959,0.012080821982625774,1.0061193754790246e-05,-0.0012339669722684966,3.808143252880517e-06,3.515869260238818e-05,15,15,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,3.0391800307433216e-07,1.7661579012455162e-07,,False,33.104961381078446,0.023976023976023976,0.8140996383807885,0.0001154644683625379,0.0003083355576887838,2.2410038843164974
MSIGDB:M39328,WP_CODEINE_AND_MORPHINE_METABOLISM,MSIGDB,3.890495586834396e-05,0.000805878539598836,0.012080821982625774,1.0045216410868712e-05,-0.0013038685186539084,6.82202773183415e-06,3.208292813650981e-05,15,15,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,3.013492405249845e-07,1.8321768887950755e-07,,False,33.33413548137307,0.027972027972027972,0.8140996383807885,0.00010571604025504419,0.0002902506949007158,2.412268124227203
MSIGDB:M38998,REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS,MSIGDB,4.0871968562918605e-05,0.000711590226849964,0.012079807219832551,9.912908441872816e-06,-0.000631211839601098,3.809945143350742e-05,2.7725171294111853e-06,17,17,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,2.824628749087796e-07,1.71451145908048e-07,,False,35.09455338183524,0.04795204795204795,0.8140996383807885,0.0001973173859132167,0.00036394373843748773,1.4130558837051694
MSIGDB:M4862,REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS,MSIGDB,3.893854389295389e-05,0.0007560223511126483,0.012080821982625774,9.734635973238472e-06,-0.0011703311753385533,4.162578578519928e-06,3.4775965314433956e-05,16,16,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,3.152233266977092e-07,1.7792647650805614e-07,,False,30.88171194441371,0.01998001998001998,0.8140996383807885,0.00013465229498897357,0.00032061124315298353,1.938079432314794
MSIGDB:M39666,WP_DRUG_INDUCTION_OF_BILE_ACID_PATHWAY,MSIGDB,3.893163394615067e-05,0.0007112968126339012,0.012080821982625774,9.442308172815371e-06,-0.0011698027117508613,3.952829945659362e-06,3.497880400049131e-05,17,17,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,2.9289414327349865e-07,1.5619980105179098e-07,,False,32.237954870945764,0.025974025974025976,0.8140996383807885,8.910005130925933e-05,0.0002476107810278326,2.512801578113451
