rank	pathway_name	pathway_id	source	n_members	degree_norm	null_calibrated	null_z	empirical_q	member_mean_null_z	member_mean_q	in_reference	seed_members	seed_member_scores	influential_nodes_local	influential_nodes_global	neighbor_z_local	neighbor_z_global
391	REACTOME_HCMV_EARLY_EVENTS	MSIGDB:M29805	MSIGDB	74	1.025241e-06	True	1.807	0.3628	0.009	0.8836	False	AAAS;EGFR;ITGB1;EED;SUZ12;NUP155;NUP88;TUBA4A;NUP188;NUP37;NUP85	1.0000;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	AAAS	AAAS	local:n=74;max=8.54;p75=-0.12;p50=-0.12;p25=-0.12	global:n=74;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
392	REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS	MSIGDB:M27226	MSIGDB	76	1.014802e-06	True	1.209	0.8574	0.387	0.8712	False	AAAS;BRCA1;XRCC4;CDKN2A;BLM;XPC;HERC2;NSMCE2;NUP155;NUP88;NUP188;NUP37;SMC5;NUP85	1.0000;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	AAAS	AAAS	local:n=76;max=8.66;p75=-0.12;p50=-0.12;p25=-0.12	global:n=76;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
393	REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	MSIGDB:M27218	MSIGDB	58	1.010759e-06	True	0.678	1.0000	0.054	0.8885	False	LAMA5;FN1;ITGB1;ITGB3;ITGA2;TTR;COL3A1;TNC;LAMA3;HSPG2;COL4A3;COL4A6;LAMA2;COL10A1;COL4A1;COL4A4;LAMA1;LAMB2;LAMB3	1.0000;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	LAMA5	LAMA5	local:n=58;max=7.55;p75=-0.13;p50=-0.13;p25=-0.13	global:n=58;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
394	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	MSIGDB:M5930	MSIGDB	197	1.005609e-06	True	22.287	0.0078	-0.899	1.0000	False	NOTCH2;LRP1;FN1;TNFRSF11B;CDH6;ITGB1;ITGB3;ITGA2;VCAN;COL3A1;TNC;LAMA3;COL6A3;COL7A1;ELN;FBN1;LAMA2;MMP14;SGCG;SERPINH1;COL4A1;COL6A2;ECM1;LAMA1;P3H1;DST;COLGALT1	1.0000;0.0004;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	NOTCH2	NOTCH2	local:n=197;max=14.00;p75=-0.07;p50=-0.07;p25=-0.07	global:n=197;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
395	REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	MSIGDB:M27250	MSIGDB	78	1.002385e-06	True	1.416	0.6037	0.161	0.8649	False	AAAS;ATM;COL4A6;HSPH1;SERPINH1;NUP155;NUP88;NUP188;HSPA12A;NUP37;HIKESHI;NUP85	1.0000;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	AAAS	AAAS	local:n=78;max=8.78;p75=-0.11;p50=-0.11;p25=-0.11	global:n=78;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
396	HALLMARK_HEME_METABOLISM	MSIGDB:M5945	MSIGDB	181	9.968384e-07	True	21.924	0.0078	0.061	0.8885	False	CLCN3;ABCB6;SLC4A1;ATP6V0A1;CTNS;SNCA;SPTA1;SYNJ1;ARHGEF12;HBB;CAT;TYR;OPTN;FTCD;MINPP1;ALDH6A1;PPOX;RHD;SPTB;UROS;RCL1;MOCOS;ALAD;BCAM	1.0000;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	CLCN3	CLCN3	local:n=181;max=13.42;p75=-0.07;p50=-0.07;p25=-0.07	global:n=181;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
397	REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	MSIGDB:M27642	MSIGDB	48	9.948664e-07	True	2.148	0.1834	1.035	0.8649	False	LDLR;LRP1;BCO1;APOB;TTR;LPL;GPC3;VKORC1;HSPG2;TTPA	1.0000;0.0004;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	LDLR	LDLR	local:n=48;max=6.86;p75=-0.15;p50=-0.15;p25=-0.15	global:n=48;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
398	REACTOME_MITOTIC_PROPHASE	MSIGDB:M27660	MSIGDB	80	9.890736e-07	True	1.687	0.3687	0.157	0.8712	False	AAAS;RB1;NUP155;NUP88;LPIN1;NUP188;NUP37;NCAPG2;NUP85	1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	AAAS	AAAS	local:n=80;max=8.89;p75=-0.11;p50=-0.11;p25=-0.11	global:n=80;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
399	REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	MSIGDB:M550	MSIGDB	80	9.827729e-07	True	1.551	0.5630	0.312	0.8885	False	AAAS;EIF2AK2;STAT1;FLNB;NUP155;NUP88;NUP188;NUP37;NUP85	1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	AAAS	AAAS	local:n=80;max=8.89;p75=-0.11;p50=-0.11;p25=-0.11	global:n=80;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
400	REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	MSIGDB:M725	MSIGDB	80	9.827468e-07	True	1.836	0.2985	0.674	0.8712	False	AAAS;GLE1;NUP155;NUP88;NUP188;SYMPK;NUP37;NUP85	1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	AAAS	AAAS	local:n=80;max=8.89;p75=-0.11;p50=-0.11;p25=-0.11	global:n=80;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
401	REACTOME_GENE_SILENCING_BY_RNA	MSIGDB:M715	MSIGDB	80	9.805839e-07	True	1.132	0.9352	0.242	0.8885	False	AAAS;IPO8;DROSHA;FKBP6;NUP155;NUP88;POLR2B;PRKRA;NUP188;TDRD9;NUP37;NUP85	1.0000;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	AAAS	AAAS	local:n=80;max=8.89;p75=-0.11;p50=-0.11;p25=-0.11	global:n=80;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
402	PID_INTEGRIN1_PATHWAY	MSIGDB:M18	MSIGDB	65	9.565754e-07	True	0.149	1.0000	0.000	0.9122	False	LAMA5;FN1;ITGB1;ITGA2;COL3A1;TNC;LAMA3;COL4A3;COL4A6;COL6A3;COL7A1;FBN1;LAMA2;COL4A1;COL4A4;COL6A2;ITGA7;LAMA1;LAMB2;LAMB3	1.0000;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	LAMA5	LAMA5	local:n=65;max=8.00;p75=-0.12;p50=-0.13;p25=-0.13	global:n=65;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
403	WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS	MSIGDB:M39403	MSIGDB	72	9.174490e-07	True	0.025	1.0000	-0.078	0.8649	False	LAMA5;CTNNB1;LRP5;TRPC6;FAT1;ITGB1;ITGB3;PLCE1;NPHS1;NPHS2;INF2;SMARCAL1;COL4A3;MME;LMX1B;SCARB2;COL4A4;LAMB2	1.0000;0.0006;0.0001;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	LAMA5	LAMA5	local:n=72;max=8.43;p75=-0.12;p50=-0.12;p25=-0.12	global:n=72;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
404	REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	MSIGDB:M27253	MSIGDB	96	9.055686e-07	True	0.110	1.0000	0.054	0.8723	False	AAAS;ATM;COL4A6;HSPH1;CREBBP;SERPINH1;NUP155;NUP88;NUP188;HSPA12A;NUP37;HIKESHI;NUP85	1.0000;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	AAAS	AAAS	local:n=96;max=9.75;p75=-0.10;p50=-0.10;p25=-0.10	global:n=96;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
405	WP_INSULIN_SIGNALING	MSIGDB:M39482	MSIGDB	158	8.942371e-07	True	-1.020	1.0000	-0.376	0.8712	False	MAP3K6;INPPL1;MAPK7;PTPN11;MAP2K1;GAB1;RPS6KA4;PIK3CD;STXBP2;PFKM	1.0000;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	MAP3K6	MAP3K6	local:n=158;max=12.53;p75=-0.08;p50=-0.08;p25=-0.08	global:n=158;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
406	REACTOME_HCMV_INFECTION	MSIGDB:M29804	MSIGDB	98	8.924023e-07	True	0.104	1.0000	-0.002	0.8885	False	AAAS;EGFR;ITGB1;EED;SUZ12;NUP155;NUP88;TUBA4A;VPS4A;NUP188;NUP37;NUP85	1.0000;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	AAAS	AAAS	local:n=98;max=9.85;p75=-0.10;p50=-0.10;p25=-0.10	global:n=98;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
407	REACTOME_ECM_PROTEOGLYCANS	MSIGDB:M27219	MSIGDB	76	8.834102e-07	True	-1.332	1.0000	-0.145	0.9122	False	LAMA5;FN1;MUSK;ITGB1;ITGB3;ITGA2;ITGB6;VCAN;COL3A1;TNC;LAMA3;HSPG2;COL4A3;COL4A6;COL6A3;LAMA2;DMP1;ACAN;COL4A1;COL4A4;COL6A2;ITGA7;LAMA1;LAMB2;MATN4;TNXB;COL6A6	1.0000;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	LAMA5	LAMA5	local:n=76;max=8.66;p75=-0.12;p50=-0.12;p25=-0.12	global:n=76;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
408	REACTOME_SIGNALING_BY_MET	MSIGDB:M27643	MSIGDB	78	8.717543e-07	True	0.071	1.0000	0.041	0.8885	False	LAMA5;MET;FN1;ITGB1;ITGA2;PTPN11;GAB1;COL3A1;LAMA3;LAMA2;LAMA1;LAMB2;LAMB3;COL27A1	1.0000;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	LAMA5	LAMA5	local:n=78;max=8.78;p75=-0.11;p50=-0.11;p25=-0.11	global:n=78;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
409	WP_ONCOSTATIN_M_SIGNALING_PATHWAY	MSIGDB:M39562	MSIGDB	64	8.602323e-07	True	1.180	0.9034	-0.211	0.8649	False	LDLR;JAK3;JAK2;PTPN11;MAP2K1;IL6ST;LIFR;STAT1	1.0000;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000	LDLR	LDLR	local:n=64;max=7.94;p75=-0.13;p50=-0.13;p25=-0.13	global:n=64;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
410	WP_FOLATE_METABOLISM	MSIGDB:M39617	MSIGDB	70	8.270732e-07	True	-0.558	1.0000	0.319	0.8649	False	LDLR;ALB;F7;ABCA1;DHFR;SCARB1;IL1B;APOB;F2;MTHFD1;HBB;MTHFR;MPO;MTRR;CAT;AHCY;MAT1A	1.0000;0.0006;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	LDLR	LDLR	local:n=70;max=8.31;p75=-0.12;p50=-0.12;p25=-0.12	global:n=70;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
411	WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALLING	MSIGDB:M39395	MSIGDB	68	8.258897e-07	True	0.608	1.0000	0.862	0.8649	False	LDLR;SCARB1;LPL;SEC23B;MDH1;MVD;SEC23A;LPIN1;MED15	1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	LDLR	LDLR	local:n=68;max=8.19;p75=-0.12;p50=-0.12;p25=-0.12	global:n=68;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
412	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	MSIGDB:M758	MSIGDB	99	8.207551e-07	True	-0.399	1.0000	-0.293	0.9008	False	ABCA7;ABCB4;ABCC6;ABCB6;ABCC2;ABCA12;CFTR;ABCA3;ABCA2;PSMB10;ERLIN1	1.0000;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000	ABCA7	ABCA7	local:n=99;max=9.90;p75=-0.10;p50=-0.10;p25=-0.10	global:n=99;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
413	WP_HUMAN_COMPLEMENT_SYSTEM	MSIGDB:M39581	MSIGDB	94	8.156661e-07	True	-1.132	1.0000	0.378	0.8649	False	LAMA5;ALB;ADIPOQ;ITGB3;ITGA2;F11;CR2;GNAI2;F12;GNAI3;CD46;CFI;KLKB1;C1QBP;PROS1;C9;C6;C7	1.0000;0.0006;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	LAMA5	LAMA5	local:n=94;max=9.64;p75=-0.10;p50=-0.10;p25=-0.10	global:n=94;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
414	REACTOME_FATTY_ACID_METABOLISM	MSIGDB:M27854	MSIGDB	170	7.791863e-07	True	-3.226	1.0000	0.452	0.8649	False	ACADVL;CYP2U1;CYP1B1;PPT1;CYP2C9;ACADM;ACADS;HADH;HADHA;CPT1A;CPT2;AMACR;SLC25A20;CRAT;HADHB;MMUT;PCCB;SLC22A5;TBXAS1;MCEE;ACSF3	1.0000;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	ACADVL	ACADVL	local:n=170;max=13.00;p75=-0.08;p50=-0.08;p25=-0.08	global:n=170;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
415	REACTOME_RHOA_GTPASE_CYCLE	MSIGDB:M41805	MSIGDB	145	7.437796e-07	True	-2.580	1.0000	0.299	0.8723	False	AAAS;TRIO;DOCK2;DLC1;ARHGEF12;ARHGEF10L;PLEKHG5;MCF2;TIAM1;C1QBP;MYO9A;PLD1;TJP2;ARHGEF11;ARHGAP11A	1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	AAAS	AAAS	local:n=145;max=12.00;p75=-0.08;p50=-0.08;p25=-0.08	global:n=145;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
416	HALLMARK_DNA_REPAIR	MSIGDB:M5898	MSIGDB	146	7.415905e-07	True	17.187	0.0078	0.220	0.8885	False	AAAS;NPR2;ERCC2;ERCC3;CANT1;ADA;XPC;APRT;ERCC8;ERCC4;TAF13;ADCY6;DGUOK;SURF1;POLR1C;BCAM	1.0000;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	AAAS	AAAS	local:n=146;max=12.04;p75=-0.08;p50=-0.08;p25=-0.08	global:n=146;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
417	WP_SELENIUM_MICRONUTRIENT_NETWORK	MSIGDB:M39385	MSIGDB	88	7.354923e-07	True	-1.277	1.0000	0.257	0.8649	False	LDLR;ALB;F7;ABCA1;SCARB1;IL1B;APOB;F2;XDH;HBB;MTHFR;MPO;CAT;PRDX1;SELENON	1.0000;0.0006;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	LDLR	LDLR	local:n=88;max=9.33;p75=-0.11;p50=-0.11;p25=-0.11	global:n=88;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
418	REACTOME_HIV_LIFE_CYCLE	MSIGDB:M4076	MSIGDB	148	7.347052e-07	True	-2.486	1.0000	0.046	0.9122	False	AAAS;XRCC4;ERCC2;ERCC3;TBP;TAF13;NUP155;NUP88;POLR2B;VPS4A;NUP188;NUP37;NUP85	1.0000;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	AAAS	AAAS	local:n=148;max=12.12;p75=-0.08;p50=-0.08;p25=-0.08	global:n=148;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
419	WP_WNT_SIGNALING_PATHWAY_AND_PLURIPOTENCY	MSIGDB:M39387	MSIGDB	99	7.114660e-07	True	-0.872	1.0000	0.202	0.8649	False	LDLR;CTNNB1;LRP5;APC;DVL1;WNT10B;CREBBP	1.0000;0.0006;0.0001;0.0000;0.0000;0.0000;0.0000	LDLR	LDLR	local:n=99;max=9.90;p75=-0.10;p50=-0.10;p25=-0.10	global:n=99;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
420	HALLMARK_ESTROGEN_RESPONSE_EARLY	MSIGDB:M5906	MSIGDB	189	7.107377e-07	True	17.026	0.0078	-0.215	0.9122	False	DHCR7;SLC1A4;JAK2;KRT18;MAPT;SCARB1;ABCA3;IL6ST;DLC1;CANT1;KDM4B;TIAM1;FLNB;PAPSS2;SCNN1A;SLC22A5;TMPRSS3;WFS1;NADSYN1	1.0000;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	DHCR7	DHCR7	local:n=189;max=13.71;p75=-0.07;p50=-0.07;p25=-0.07	global:n=189;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
421	REACTOME_INFLUENZA_INFECTION	MSIGDB:M4669	MSIGDB	155	7.065504e-07	True	-2.613	1.0000	0.113	0.8971	False	AAAS;EIF2AK2;PABPN1;RPS24;NUP155;NUP88;POLR2B;NUP188;RPL10L;NUP37;NUP85	1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	AAAS	AAAS	local:n=155;max=12.41;p75=-0.08;p50=-0.08;p25=-0.08	global:n=155;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
422	HALLMARK_ESTROGEN_RESPONSE_LATE	MSIGDB:M5907	MSIGDB	192	7.062663e-07	True	12.933	0.0078	-0.377	0.9417	False	DHCR7;SLC1A4;JAK2;TH;MAPT;SCARB1;ABCA3;IL6ST;PRLR;PERP;TIAM1;SERPINA1;ASS1;FLNB;GJB3;MOCS2;PAPSS2;SCNN1A;SLC22A5;SORD;TMPRSS3;TNNC1;WFS1;GALE;UGDH;SCUBE2	1.0000;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	DHCR7	DHCR7	local:n=192;max=13.82;p75=-0.07;p50=-0.07;p25=-0.07	global:n=192;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
423	REACTOME_VISUAL_PHOTOTRANSDUCTION	MSIGDB:M27158	MSIGDB	98	7.002211e-07	True	-2.582	1.0000	0.000	0.8649	False	LDLR;LRP1;GNB5;RHO;GRK1;BCO1;APOB;TTR;LPL;GPC3;HSPG2;OPN1SW;CNGA1;CNGB1;GNAT1;GUCY2D;PDE6A;PDE6B;RDH5;RPE65;SAG;SLC24A1	1.0000;0.0004;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	LDLR	LDLR	local:n=98;max=9.85;p75=-0.10;p50=-0.10;p25=-0.10	global:n=98;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
424	WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS	MSIGDB:M39373	MSIGDB	153	6.955344e-07	True	-3.623	1.0000	-0.337	0.8712	False	THRB;CTNNB1;CAV3;ESR2;SCN5A;TH;FMO3;GCK;HTR1A;SPTBN1;AQP4;IL1B;PRKAR2A;ACADM;HADHA;CPT1A;LMX1B;CREBBP;DDC;G6PC1;HADHB;DEAF1;SCN3B	1.0000;0.0006;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	THRB	THRB	local:n=153;max=12.33;p75=-0.08;p50=-0.08;p25=-0.08	global:n=153;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
425	REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	MSIGDB:M27752	MSIGDB	105	6.763354e-07	True	-1.440	1.0000	0.682	0.8649	False	LDLR;EGFR;AGTR1;CFTR;APOB;SCARB2;ITSN2;REPS1	1.0000;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000	LDLR	LDLR	local:n=105;max=10.20;p75=-0.10;p50=-0.10;p25=-0.10	global:n=105;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
426	REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	MSIGDB:M587	MSIGDB	140	6.526148e-07	True	-4.197	1.0000	-0.243	0.9596	False	LAMA5;FN1;COL3A1;COL17A1;LAMA3;HSPG2;COL4A3;COL4A6;COL6A3;COL7A1;ELN;FBN1;KLKB1;MMP9;CAPN3;MMP14;ACAN;CAPN10;COL10A1;COL13A1;COL4A1;COL4A4;COL6A2;LAMB3;MMP20;SCUBE1;ADAMTS18;PHYKPL;COL6A6	1.0000;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	LAMA5	LAMA5	local:n=140;max=11.79;p75=-0.08;p50=-0.08;p25=-0.08	global:n=140;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
427	REACTOME_INTERFERON_SIGNALING	MSIGDB:M983	MSIGDB	196	6.357900e-07	True	-4.459	1.0000	-0.471	1.0000	False	AAAS;JAK2;IFNAR1;IFNAR2;PTPN11;EIF2AK2;STAT1;SAMHD1;FLNB;NUP155;NUP88;NUP188;TRIM46;NUP37;NUP85	1.0000;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	AAAS	AAAS	local:n=196;max=13.96;p75=-0.07;p50=-0.07;p25=-0.07	global:n=196;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
428	REACTOME_HIV_INFECTION	MSIGDB:M12469	MSIGDB	227	5.984300e-07	True	-5.398	1.0000	-0.825	1.0000	False	AAAS;XRCC4;ERCC2;DOCK2;ERCC3;PSMB10;TBP;TAF13;NUP155;NUP88;POLR2B;VPS4A;NUP188;NUP37;NUP85	1.0000;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	AAAS	AAAS	local:n=200;max=15.03;p75=-0.07;p50=-0.07;p25=-0.07	global:n=200;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
429	REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS	MSIGDB:M27753	MSIGDB	145	5.901280e-07	True	-3.208	1.0000	0.353	0.8649	False	LDLR;EGFR;AGTR1;CFTR;APOB;SYNJ1;SCARB2;ITSN2;REPS1	1.0000;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000	LDLR	LDLR	local:n=145;max=12.00;p75=-0.08;p50=-0.08;p25=-0.08	global:n=145;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
430	WP_FOCAL_ADHESION	MSIGDB:M39402	MSIGDB	195	5.859264e-07	True	-5.649	1.0000	-1.008	0.9626	False	LAMA5;CTNNB1;MET;BLK;FN1;EGFR;CAV3;ITGB1;ITGB3;ITGA2;ITGB6;RELN;FLNC;MAP2K1;PIK3CD;TNC;LAMA3;COL4A6;LAMA2;VWF;COL4A1;COL4A4;COL6A2;FLNB;ITGA7;LAMA1;LAMB2;LAMB3;TNXB;TLN2	1.0000;0.0006;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	LAMA5	LAMA5	local:n=195;max=13.93;p75=-0.07;p50=-0.07;p25=-0.07	global:n=195;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
431	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	MSIGDB:M13087	MSIGDB	235	5.794640e-07	True	-5.623	1.0000	0.067	0.9106	False	AAAS;CCAR1;PABPN1;SF3B1;GLE1;NUP155;NUP88;POLR2B;PPIL1;SF3B2;PRPF8;NUP188;SYMPK;NUP37;NUP85	1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	AAAS	AAAS	local:n=200;max=15.30;p75=-0.07;p50=-0.07;p25=-0.07	global:n=200;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
432	HALLMARK_TNFA_SIGNALING_VIA_NFKB	MSIGDB:M5890	MSIGDB	197	5.089871e-07	False	NaN	NaN	-0.887	0.9517	False	LDLR;ABCA1;IL6ST;IL1B;TAP1;EDN1;TNC;LAMB3;SERPINB8	1.0000;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	LDLR	LDLR	local:n=197;max=14.00;p75=-0.07;p50=-0.07;p25=-0.07	global:n=197;max=23.66;p75=-0.04;p50=-0.04;p25=-0.04
