rank	pathway_name	pathway_id	source	n_members	degree_norm	null_calibrated	null_z	empirical_q	member_mean_null_z	member_mean_q	in_reference	seed_members	seed_member_scores	influential_nodes_local	influential_nodes_global	neighbor_z_local	neighbor_z_global
364	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	MSIGDB:M758	MSIGDB	100	9.226400e-07	True	0.309	1.0000	-5.809	1.0000	False	ABCB4;ABCC6;ABCA3;ABCA12;ABCA7;ABCB6;ABCA2;ABCA5;CFTR;PSMB10;KCNJ11;PSMB2;PSMD6	1.0000;0.9999;0.9998;0.9997;0.9997;0.9995;0.9992;0.9992;0.9989;0.9988;0.9984;0.9984;0.9984	ABCB4;ABCC6;ABCA3;ABCA12;ABCA7;ABCB6;ABCA2;ABCA5;CFTR;PSMB10;KCNJ11;PSMB2;PSMD6	ABCB4;ABCC6;ABCA3;ABCA12;ABCA7;ABCB6;ABCA2;ABCA5;CFTR;PSMB10;KCNJ11;PSMB2;PSMD6	local:n=100;max=2.59;p75=-0.39;p50=-0.39;p25=-0.39	global:n=100;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
365	REACTOME_SULFUR_AMINO_ACID_METABOLISM	MSIGDB:M547	MSIGDB	27	9.180833e-07	True	3.289	0.0434	2.099	0.4133	False	AHCY;MTRR;CTH;MAT1A;SQOR;ETHE1	1.0000;0.9999;0.9997;0.9997;0.9993;0.9993		AHCY;MTRR;CTH;MAT1A;SQOR;ETHE1	local:n=27;max=1.87;p75=-0.53;p50=-0.53;p25=-0.54	global:n=27;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
366	REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS	MSIGDB:M27164	MSIGDB	18	9.158274e-07	True	2.650	0.0758	0.403	1.0000	False	BMP1;COL1A2;COL4A3;COL4A6;PXDN;COL4A4;LOXL3	1.0000;0.9999;0.9999;0.9999;0.9990;0.9987;0.9987		BMP1;COL1A2;COL4A3;COL4A6;PXDN;COL4A4;LOXL3	local:n=18;max=1.25;p75=1.25;p50=-0.80;p25=-0.80	global:n=18;max=4.56;p75=4.55;p50=-0.21;p25=-0.22
367	Protein phosphorylation	C1158886	GO	20	9.134484e-07	True	5.298	0.0121	-4.163	1.0000	False	ROS1	1.0000	ROS1	ROS1	local:n=20;max=4.36;p75=-0.23;p50=-0.23;p25=-0.23	global:n=20;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
368	REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	MSIGDB:M897	MSIGDB	75	9.083360e-07	True	0.714	0.7440	2.684	0.1725	False	GLB1;DPM1;NEU1;PMM2;GMDS;ALG12;GFPT1;MVD;SLC17A5;SLC35A1;RFT1;GMPPB;ST3GAL5	1.0000;0.9998;0.9998;0.9996;0.9995;0.9995;0.9994;0.9992;0.9992;0.9992;0.9992;0.9992;0.9992	GLB1;DPM1;NEU1;PMM2;GMDS;ALG12;GFPT1;MVD;SLC17A5;SLC35A1;RFT1;GMPPB;ST3GAL5	GLB1;DPM1;NEU1;PMM2;GMDS;ALG12;GFPT1;MVD;SLC17A5;SLC35A1;RFT1;GMPPB;ST3GAL5	local:n=75;max=2.19;p75=-0.46;p50=-0.46;p25=-0.46	global:n=75;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
369	WP_INSULIN_SIGNALING	MSIGDB:M39482	MSIGDB	158	9.081014e-07	True	-1.959	1.0000	-4.784	1.0000	False	MAPK1;AKT1;PTPN11;HRAS;LIPE;PTEN;INSR;IRS1;SOS1;RPS6KA4;MAP2K7;PIK3R2;ENPP1;MAP4K4;PRKCQ;STXBP2;GYS1;GYS2;MAP3K6;MAP4K5;PIK3C2A;PPP1R3A	1.0000;0.9993;0.9987;0.9976;0.9974;0.9973;0.9972;0.9969;0.9960;0.9957;0.9957;0.9956;0.9954;0.9954;0.9951;0.9951;0.9949;0.9949;0.9949;0.9949;0.9949;0.9949	MAPK1;AKT1;PTPN11;HRAS;LIPE;PTEN;INSR;IRS1;SOS1;RPS6KA4;MAP2K7;PIK3R2;ENPP1;MAP4K4;PRKCQ;STXBP2;GYS1;GYS2;MAP3K6;MAP4K5;PIK3C2A;PPP1R3A	MAPK1;AKT1;PTPN11;HRAS;LIPE;PTEN;INSR;IRS1;SOS1;RPS6KA4;MAP2K7;PIK3R2;ENPP1;MAP4K4;PRKCQ;STXBP2;GYS1;GYS2;MAP3K6;MAP4K5;PIK3C2A;PPP1R3A	local:n=158;max=2.50;p75=-0.40;p50=-0.40;p25=-0.40	global:n=158;max=4.58;p75=-0.21;p50=-0.22;p25=-0.22
370	WP_VITAMIN_D_METABOLISM	MSIGDB:M39352	MSIGDB	9	9.074616e-07	True	3.640	0.0373	1.015	0.7029	False	CYP27B1;DHCR7;CYP24A1;CYP27A1	1.0000;1.0000;0.9999;0.9999		CYP27B1;DHCR7;CYP24A1;CYP27A1	local:n=9;max=1.12;p75=1.12;p50=-0.89;p25=-0.89	global:n=9;max=4.56;p75=4.56;p50=-0.21;p25=-0.21
371	WP_HUMAN_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY	MSIGDB:M39684	MSIGDB	66	9.072612e-07	True	0.862	0.6808	-3.621	1.0000	False	JAK1;MAPK1;TSHR;JAK2;AKT1;STAT1;HRAS;BRAF;TSHB;SCRIB;RAP1B;PIK3R2;PLD1	1.0000;0.9996;0.9990;0.9990;0.9989;0.9982;0.9972;0.9960;0.9958;0.9957;0.9955;0.9952;0.9949	JAK1;MAPK1;TSHR;JAK2;AKT1;STAT1;HRAS;BRAF;TSHB;SCRIB;RAP1B;PIK3R2;PLD1	JAK1;MAPK1;TSHR;JAK2;AKT1;STAT1;HRAS;BRAF;TSHB;SCRIB;RAP1B;PIK3R2;PLD1	local:n=66;max=2.03;p75=-0.49;p50=-0.50;p25=-0.50	global:n=66;max=4.58;p75=-0.20;p50=-0.21;p25=-0.22
372	REACTOME_TRNA_PROCESSING	MSIGDB:M27684	MSIGDB	104	9.072015e-07	True	0.309	1.0000	-0.923	1.0000	False	GTPBP3;NUP214;ADAT3;PUS1;TRNT1;NUP188;NUP205;TRIT1;TRMT10C;POP1;PUS3;CTU2	1.0000;0.9999;0.9998;0.9996;0.9996;0.9996;0.9996;0.9996;0.9996;0.9996;0.9996;0.9996	GTPBP3;NUP214;ADAT3;PUS1;TRNT1;NUP188;NUP205;TRIT1;TRMT10C;POP1;PUS3;CTU2	GTPBP3;NUP214;ADAT3;PUS1;TRNT1;NUP188;NUP205;TRIT1;TRMT10C;POP1;PUS3;CTU2	local:n=104;max=2.77;p75=-0.36;p50=-0.36;p25=-0.36	global:n=104;max=4.55;p75=-0.22;p50=-0.22;p25=-0.22
373	REACTOME_MET_ACTIVATES_PTK2_SIGNALING	MSIGDB:M27772	MSIGDB	30	9.038444e-07	True	1.779	0.2702	-0.714	1.0000	False	COL5A1;FN1;LAMA3;COL1A2;COL11A1;LAMA2;ITGA2;COL11A2;LAMA4;LAMB3;COL27A1	1.0000;0.9998;0.9995;0.9994;0.9994;0.9992;0.9990;0.9982;0.9982;0.9982;0.9982		COL5A1;FN1;LAMA3;COL1A2;COL11A1;LAMA2;ITGA2;COL11A2;LAMA4;LAMB3;COL27A1	local:n=30;max=1.32;p75=1.31;p50=-0.76;p25=-0.76	global:n=30;max=4.56;p75=4.55;p50=-0.21;p25=-0.22
374	REACTOME_TRP_CHANNELS	MSIGDB:M27241	MSIGDB	28	9.035143e-07	True	3.080	0.0434	1.474	0.0563	False	TRPM6;TRPV4;TRPM1;TRPM3;TRPM4;TRPC5	1.0000;1.0000;0.9999;0.9994;0.9994;0.9986		TRPM6;TRPV4;TRPM1;TRPM3;TRPM4;TRPC5	local:n=28;max=1.92;p75=-0.52;p50=-0.52;p25=-0.52	global:n=28;max=4.56;p75=-0.21;p50=-0.22;p25=-0.22
375	REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION	MSIGDB:M27610	MSIGDB	8	9.015212e-07	True	3.922	0.0373	1.228	1.0000	False	GTPBP3;PUS1;TRIT1;TRMT10C	1.0000;0.9996;0.9996;0.9996		GTPBP3;PUS1;TRIT1;TRMT10C	local:n=8;max=1.00;p75=1.00;p50=-0.00;p25=-1.00	global:n=8;max=4.55;p75=4.55;p50=2.17;p25=-0.22
376	REACTOME_SIGNALING_BY_MET	MSIGDB:M27643	MSIGDB	79	9.012389e-07	True	0.039	1.0000	-2.267	1.0000	False	PTPN11;HRAS;COL5A1;FN1;LAMA3;SOS1;COL1A2;COL11A1;RAP1B;LAMA2;ITGA2;NRAS;COL11A2;LAMA4;LAMB3;DOCK7;COL27A1	1.0000;0.9989;0.9979;0.9977;0.9975;0.9973;0.9973;0.9973;0.9972;0.9971;0.9969;0.9965;0.9962;0.9962;0.9962;0.9962;0.9962		PTPN11;HRAS;COL5A1;FN1;LAMA3;SOS1;COL1A2;COL11A1;RAP1B;LAMA2;ITGA2;NRAS;COL11A2;LAMA4;LAMB3;DOCK7;COL27A1	local:n=79;max=1.92;p75=-0.51;p50=-0.52;p25=-0.53	global:n=79;max=4.57;p75=-0.20;p50=-0.22;p25=-0.22
377	Embryonic Development	C0013936	GO	34	8.997260e-07	True	4.063	0.0121	-2.395	1.0000	False	CRB2;EVC;EVC2	1.0000;0.9998;0.9998	CRB2;EVC;EVC2	CRB2;EVC;EVC2	local:n=34;max=3.22;p75=-0.31;p50=-0.31;p25=-0.31	global:n=34;max=4.56;p75=-0.21;p50=-0.22;p25=-0.22
378	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	MSIGDB:M893	MSIGDB	90	8.991786e-07	True	0.536	0.9046	2.578	0.0997	False	COX6A1;ETFB;NDUFS3;NDUFS8;SDHA;SDHB;SURF1;NDUFAF5;ACAD9;UQCRC1;NDUFAF3;NDUFA13;COX20	1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000	COX6A1;ETFB;NDUFS3;NDUFS8;SDHA;SDHB;SURF1;NDUFAF5;ACAD9;UQCRC1;NDUFAF3;NDUFA13;COX20	COX6A1;ETFB;NDUFS3;NDUFS8;SDHA;SDHB;SURF1;NDUFAF5;ACAD9;UQCRC1;NDUFAF3;NDUFA13;COX20	local:n=90;max=2.43;p75=-0.41;p50=-0.41;p25=-0.41	global:n=90;max=4.55;p75=-0.22;p50=-0.22;p25=-0.22
379	REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	MSIGDB:M490	MSIGDB	49	8.986841e-07	True	1.681	0.2828	2.364	0.3057	False	FH;DLST;ACO2;DLAT;DLD;OGDH;SDHA;SDHB;SUCLA2;SUCLG1;L2HGDH	1.0000;0.9999;0.9996;0.9996;0.9996;0.9996;0.9996;0.9996;0.9996;0.9996;0.9996		FH;DLST;ACO2;DLAT;DLD;OGDH;SDHA;SDHB;SUCLA2;SUCLG1;L2HGDH	local:n=49;max=1.86;p75=-0.54;p50=-0.54;p25=-0.54	global:n=49;max=4.55;p75=-0.21;p50=-0.22;p25=-0.22
380	REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	MSIGDB:M888	MSIGDB	12	8.978961e-07	True	4.918	0.0186	0.825	0.3282	False	SLC22A5;SLC22A12	1.0000;1.0000	SLC22A5;SLC22A12	SLC22A5;SLC22A12	local:n=12;max=2.24;p75=-0.44;p50=-0.45;p25=-0.45	global:n=12;max=4.55;p75=-0.21;p50=-0.22;p25=-0.22
381	REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_CONTROL_BILE_ACID_HOMEOSTASIS	MSIGDB:M29809	MSIGDB	8	8.968906e-07	True	4.735	0.0312	-0.174	1.0000	False	NCOR1;UGT1A3	1.0000;0.9998		NCOR1;UGT1A3	local:n=8;max=1.73;p75=0.00;p50=-0.58;p25=-0.58	global:n=8;max=4.55;p75=0.98;p50=-0.21;p25=-0.22
382	WP_UREA_CYCLE_AND_ASSOCIATED_PATHWAYS	MSIGDB:M39850	MSIGDB	22	8.940487e-07	True	2.785	0.1075	1.522	0.5641	False	CPS1;SLC25A13;ASL;FH;MDH1;PYCR1	1.0000;0.9997;0.9995;0.9995;0.9991;0.9991		CPS1;SLC25A13;ASL;FH;MDH1;PYCR1	local:n=22;max=1.63;p75=1.07;p50=-0.61;p25=-0.61	global:n=22;max=4.56;p75=3.36;p50=-0.22;p25=-0.22
383	WP_SIGNALING_PATHWAYS_IN_GLIOBLASTOMA	MSIGDB:M39637	MSIGDB	81	8.934422e-07	True	-0.179	1.0000	-4.941	1.0000	False	TP53;MAPK1;ATM;AKT1;HRAS;PTEN;IRS1;BRAF;CDKN2A;ERBB3;MSH6;MAP2K7;PIK3R2;BRCA2;ARAF;NRAS;PRKCQ;PIK3C2A	1.0000;0.9984;0.9978;0.9978;0.9961;0.9958;0.9953;0.9948;0.9948;0.9945;0.9942;0.9941;0.9941;0.9940;0.9938;0.9937;0.9936;0.9933		TP53;MAPK1;ATM;AKT1;HRAS;PTEN;IRS1;BRAF;CDKN2A;ERBB3;MSH6;MAP2K7;PIK3R2;BRCA2;ARAF;NRAS;PRKCQ;PIK3C2A	local:n=81;max=1.88;p75=-0.53;p50=-0.53;p25=-0.54	global:n=81;max=4.58;p75=-0.20;p50=-0.21;p25=-0.22
384	WP_FRAGILE_X_SYNDROME	MSIGDB:M39804	MSIGDB	118	8.914463e-07	True	-0.894	1.0000	-2.651	1.0000	False	MAPK1;AKT1;PTPN11;PTEN;BRAF;CDKN2A;SOS1;GRIP1;GRIN2B;GRIA2;PRKAR1A;EPHA4;ARAF;MECP2;HCN1;SHANK1;TELO2	1.0000;0.9993;0.9987;0.9973;0.9964;0.9963;0.9960;0.9960;0.9958;0.9958;0.9956;0.9955;0.9953;0.9950;0.9949;0.9949;0.9949	MAPK1;AKT1;PTPN11;PTEN;BRAF;CDKN2A;SOS1;GRIP1;GRIN2B;GRIA2;PRKAR1A;EPHA4;ARAF;MECP2;HCN1;SHANK1;TELO2	MAPK1;AKT1;PTPN11;PTEN;BRAF;CDKN2A;SOS1;GRIP1;GRIN2B;GRIA2;PRKAR1A;EPHA4;ARAF;MECP2;HCN1;SHANK1;TELO2	local:n=118;max=2.45;p75=-0.41;p50=-0.41;p25=-0.41	global:n=118;max=4.58;p75=-0.21;p50=-0.22;p25=-0.22
385	REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	MSIGDB:M27191	MSIGDB	29	8.908209e-07	True	2.448	0.1342	-1.902	1.0000	False	TP53;ATM;RAD50;MRE11;POT1;LMNB1;ACD;UBN1	1.0000;0.9978;0.9955;0.9952;0.9944;0.9939;0.9935;0.9933		TP53;ATM;RAD50;MRE11;POT1;LMNB1;ACD;UBN1	local:n=29;max=1.63;p75=1.62;p50=-0.62;p25=-0.62	global:n=29;max=4.58;p75=4.55;p50=-0.22;p25=-0.22
386	WP_OXIDATION_BY_CYTOCHROME_P450	MSIGDB:M39653	MSIGDB	62	8.898484e-07	True	1.670	0.2554	2.371	0.0563	False	CYP1B1;CYP2C8;CYP2C19;CYP27B1;CYP17A1;CYP24A1;CYP27A1;POR	1.0000;0.9987;0.9986;0.9982;0.9981;0.9981;0.9981;0.9977	CYP1B1;CYP2C8;CYP2C19;CYP27B1;CYP17A1;CYP24A1;CYP27A1;POR	CYP1B1;CYP2C8;CYP2C19;CYP27B1;CYP17A1;CYP24A1;CYP27A1;POR	local:n=62;max=2.60;p75=-0.38;p50=-0.38;p25=-0.39	global:n=62;max=4.56;p75=-0.21;p50=-0.22;p25=-0.22
387	WP_PYRIMIDINE_METABOLISM	MSIGDB:M39336	MSIGDB	81	8.873756e-07	True	0.844	0.6981	-0.067	1.0000	False	POLD1;POLE;TYMS;POLR3B;DHODH;ENPP1;CAD;DPYS;UPB1;PNPT1;POLR3A	1.0000;0.9999;0.9996;0.9996;0.9995;0.9994;0.9993;0.9988;0.9988;0.9988;0.9988	POLD1;POLE;TYMS;POLR3B;DHODH;ENPP1;CAD;DPYS;UPB1;PNPT1;POLR3A	POLD1;POLE;TYMS;POLR3B;DHODH;ENPP1;CAD;DPYS;UPB1;PNPT1;POLR3A	local:n=81;max=2.52;p75=-0.40;p50=-0.40;p25=-0.40	global:n=81;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
388	WP_THERMOGENESIS	MSIGDB:M39746	MSIGDB	107	8.872095e-07	True	-0.176	1.0000	-2.223	1.0000	False	HRAS;LIPE;SMARCA4;PLIN1;SOS1;ACTL6B;NRAS;CREB3L3;CREB3L1;CPT2;ADCY9;ADCY6;SLC25A20	1.0000;0.9998;0.9997;0.9985;0.9984;0.9978;0.9976;0.9976;0.9976;0.9976;0.9973;0.9972;0.9972	HRAS;LIPE;SMARCA4;PLIN1;SOS1;ACTL6B;NRAS;CREB3L3;CREB3L1;CPT2;ADCY9;ADCY6;SLC25A20	HRAS;LIPE;SMARCA4;PLIN1;SOS1;ACTL6B;NRAS;CREB3L3;CREB3L1;CPT2;ADCY9;ADCY6;SLC25A20	local:n=107;max=2.69;p75=-0.37;p50=-0.37;p25=-0.37	global:n=107;max=4.57;p75=-0.21;p50=-0.22;p25=-0.22
389	REACTOME_SUMOYLATION	MSIGDB:M27214	MSIGDB	168	8.865744e-07	True	-2.238	1.0000	-2.695	1.0000	False	TP53;AR;CDKN2A;SMC1A;NSMCE2;RARA;TP53BP1;THRB;NR3C2;NCOA2;SMC3;TOP2B;HIPK2;BLM;DNMT3B;HDAC2;NUP214;NUP188;NUP205;SIN3A;TOPORS	1.0000;0.9957;0.9948;0.9946;0.9946;0.9945;0.9945;0.9944;0.9944;0.9943;0.9939;0.9939;0.9939;0.9937;0.9937;0.9937;0.9936;0.9933;0.9933;0.9933;0.9933	TP53;AR;CDKN2A;SMC1A;NSMCE2;RARA;TP53BP1;THRB;NR3C2;NCOA2;SMC3;TOP2B;HIPK2;BLM;DNMT3B;HDAC2;NUP214;NUP188;NUP205;SIN3A;TOPORS	TP53;AR;CDKN2A;SMC1A;NSMCE2;RARA;TP53BP1;THRB;NR3C2;NCOA2;SMC3;TOP2B;HIPK2;BLM;DNMT3B;HDAC2;NUP214;NUP188;NUP205;SIN3A;TOPORS	local:n=168;max=2.66;p75=-0.38;p50=-0.38;p25=-0.38	global:n=168;max=4.58;p75=-0.21;p50=-0.22;p25=-0.22
390	WP_INTEGRINMEDIATED_CELL_ADHESION	MSIGDB:M39577	MSIGDB	100	8.823262e-07	True	-0.376	1.0000	-2.933	1.0000	False	MAPK1;AKT1;HRAS;BRAF;ITGB3;CAV1;SOS1;RAP1B;ITGA2;ITGB6;PIK3R2;CAV3;ARAF;CAPN3;GIT2;ITGA8	1.0000;0.9993;0.9976;0.9964;0.9964;0.9962;0.9960;0.9959;0.9956;0.9956;0.9956;0.9955;0.9953;0.9952;0.9951;0.9949	MAPK1;AKT1;HRAS;BRAF;ITGB3;CAV1;SOS1;RAP1B;ITGA2;ITGB6;PIK3R2;CAV3;ARAF;CAPN3;GIT2;ITGA8	MAPK1;AKT1;HRAS;BRAF;ITGB3;CAV1;SOS1;RAP1B;ITGA2;ITGB6;PIK3R2;CAV3;ARAF;CAPN3;GIT2;ITGA8	local:n=100;max=2.30;p75=-0.43;p50=-0.44;p25=-0.44	global:n=100;max=4.58;p75=-0.21;p50=-0.22;p25=-0.22
391	WP_RENIN_ANGIOTENSIN_ALDOSTERONE_SYSTEM_RAAS	MSIGDB:M39845	MSIGDB	44	8.798202e-07	True	2.227	0.1309	-0.903	1.0000	False	AGT;ACE;CYP21A2;HSD3B2;CAMK2G;CREB3L3;CREB3L1	1.0000;0.9992;0.9992;0.9988;0.9988;0.9988;0.9988	AGT;ACE;CYP21A2;HSD3B2;CAMK2G;CREB3L3;CREB3L1	AGT;ACE;CYP21A2;HSD3B2;CAMK2G;CREB3L3;CREB3L1	local:n=44;max=2.30;p75=-0.43;p50=-0.44;p25=-0.44	global:n=44;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
392	REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION	MSIGDB:M27944	MSIGDB	21	8.783096e-07	True	3.009	0.0607	0.276	1.0000	False	GRIN2B;GRIN2D;CAMK2G;ACTN2;DLG3;LRRC7	1.0000;1.0000;0.9994;0.9990;0.9990;0.9990		GRIN2B;GRIN2D;CAMK2G;ACTN2;DLG3;LRRC7	local:n=21;max=1.58;p75=1.58;p50=-0.63;p25=-0.63	global:n=21;max=4.56;p75=4.55;p50=-0.22;p25=-0.22
393	REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	MSIGDB:M27623	MSIGDB	43	8.766863e-07	True	1.274	0.4696	-1.575	1.0000	False	MAPK1;JAK2;HRAS;FN1;BRAF;ITGB3;RAP1B;VWF;ARAF;CAMK2G;NRAS;CNKSR2	1.0000;0.9994;0.9976;0.9965;0.9964;0.9964;0.9959;0.9959;0.9953;0.9953;0.9952;0.9949		MAPK1;JAK2;HRAS;FN1;BRAF;ITGB3;RAP1B;VWF;ARAF;CAMK2G;NRAS;CNKSR2	local:n=43;max=1.61;p75=1.60;p50=-0.62;p25=-0.62	global:n=43;max=4.58;p75=4.55;p50=-0.21;p25=-0.22
394	REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	MSIGDB:M7494	MSIGDB	150	8.753271e-07	True	-1.328	1.0000	-6.235	1.0000	False	MAPK1;PTPN11;MYD88;IRAK1;IRAK4;IRAK3;TLR7;MAP2K7;BTK;SFTPA2;CTSK;NOD2;TLR8;PTPN4	1.0000;0.9987;0.9984;0.9975;0.9970;0.9961;0.9959;0.9957;0.9956;0.9954;0.9954;0.9952;0.9952;0.9949	MAPK1;PTPN11;MYD88;IRAK1;IRAK4;IRAK3;TLR7;MAP2K7;BTK;SFTPA2;CTSK;NOD2;TLR8;PTPN4	MAPK1;PTPN11;MYD88;IRAK1;IRAK4;IRAK3;TLR7;MAP2K7;BTK;SFTPA2;CTSK;NOD2;TLR8;PTPN4	local:n=150;max=3.13;p75=-0.32;p50=-0.32;p25=-0.32	global:n=150;max=4.58;p75=-0.21;p50=-0.22;p25=-0.22
395	REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	MSIGDB:M26976	MSIGDB	33	8.736440e-07	True	2.956	0.0720	-0.501	1.0000	False	PLG;KLKB1;FURIN;MMP1;CTSK	1.0000;0.9989;0.9975;0.9973;0.9973	PLG;KLKB1;FURIN;MMP1;CTSK	PLG;KLKB1;FURIN;MMP1;CTSK	local:n=33;max=2.37;p75=-0.42;p50=-0.42;p25=-0.42	global:n=33;max=4.57;p75=-0.22;p50=-0.22;p25=-0.22
396	WP_ATM_SIGNALING_NETWORK_IN_DEVELOPMENT_AND_DISEASE	MSIGDB:M39518	MSIGDB	45	8.735297e-07	True	1.495	0.3142	-1.169	1.0000	False	ATM;RAD50;CHEK2;MRE11;SMC1A;LBR;TP53BP1;CDK1;RBBP8;ATR	1.0000;0.9977;0.9974;0.9973;0.9968;0.9967;0.9967;0.9964;0.9964;0.9962		ATM;RAD50;CHEK2;MRE11;SMC1A;LBR;TP53BP1;CDK1;RBBP8;ATR	local:n=45;max=1.88;p75=-0.53;p50=-0.53;p25=-0.54	global:n=45;max=4.57;p75=-0.20;p50=-0.21;p25=-0.22
397	REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM	MSIGDB:M27573	MSIGDB	10	8.718639e-07	True	3.182	0.0607	1.720	0.0997	False	ABCA3;SLC34A2;SFTPA2;SFTPB	1.0000;0.9994;0.9992;0.9992		ABCA3;SLC34A2;SFTPA2;SFTPB	local:n=10;max=1.23;p75=1.22;p50=-0.82;p25=-0.82	global:n=10;max=4.56;p75=4.55;p50=-0.21;p25=-0.22
398	WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER	MSIGDB:M39740	MSIGDB	42	8.710653e-07	True	1.679	0.2738	1.607	0.7246	False	PGK1;PSAT1;FH;DLST;ACO2;PGD;PKM;PYCR1;SDHB;SHMT2;TALDO1	1.0000;0.9996;0.9996;0.9995;0.9992;0.9992;0.9992;0.9992;0.9992;0.9992;0.9992		PGK1;PSAT1;FH;DLST;ACO2;PGD;PKM;PYCR1;SDHB;SHMT2;TALDO1	local:n=42;max=1.68;p75=1.11;p50=-0.60;p25=-0.60	global:n=42;max=4.56;p75=3.36;p50=-0.22;p25=-0.22
399	WP_RETINOBLASTOMA_GENE_IN_CANCER	MSIGDB:M39678	MSIGDB	85	8.687876e-07	True	0.015	1.0000	-5.534	1.0000	False	TP53;SMC1A;POLE;CDK1;ANLN;MSH6;TYMS;BARD1;TTK;SMC3;FANCG;CDC45;SIN3A;SMC2	1.0000;0.9946;0.9944;0.9942;0.9942;0.9942;0.9941;0.9940;0.9940;0.9939;0.9938;0.9936;0.9933;0.9933	TP53;SMC1A;POLE;CDK1;ANLN;MSH6;TYMS;BARD1;TTK;SMC3;FANCG;CDC45;SIN3A;SMC2	TP53;SMC1A;POLE;CDK1;ANLN;MSH6;TYMS;BARD1;TTK;SMC3;FANCG;CDC45;SIN3A;SMC2	local:n=85;max=2.27;p75=-0.44;p50=-0.44;p25=-0.45	global:n=85;max=4.58;p75=-0.21;p50=-0.22;p25=-0.22
400	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	MSIGDB:M1025	MSIGDB	97	8.667131e-07	True	0.030	1.0000	2.542	0.1994	False	COX6A1;ETFB;NDUFS3;NDUFS8;SDHA;SDHB;SURF1;NDUFAF5;ACAD9;UQCRC1;NDUFAF3;NDUFA13;COX20	1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000	COX6A1;ETFB;NDUFS3;NDUFS8;SDHA;SDHB;SURF1;NDUFAF5;ACAD9;UQCRC1;NDUFAF3;NDUFA13;COX20	COX6A1;ETFB;NDUFS3;NDUFS8;SDHA;SDHB;SURF1;NDUFAF5;ACAD9;UQCRC1;NDUFAF3;NDUFA13;COX20	local:n=97;max=2.54;p75=-0.39;p50=-0.39;p25=-0.39	global:n=97;max=4.55;p75=-0.22;p50=-0.22;p25=-0.22
401	REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS	MSIGDB:M29789	MSIGDB	8	8.610129e-07	True	4.380	0.0373	-2.069	1.0000	False	ANGPTL3	1.0000	ANGPTL3	ANGPTL3	local:n=8;max=2.65;p75=-0.38;p50=-0.38;p25=-0.38	global:n=8;max=4.55;p75=-0.21;p50=-0.22;p25=-0.22
402	Protein Glycosylation	C0376322	GO	37	8.583972e-07	True	2.780	0.0552	1.203	0.0997	False	TUSC3;PMM2;FKTN;FKRP;ALG12	1.0000;0.9997;0.9997;0.9997;0.9996	TUSC3;PMM2;FKTN;FKRP;ALG12	TUSC3;PMM2;FKTN;FKRP;ALG12	local:n=38;max=2.57;p75=-0.39;p50=-0.39;p25=-0.39	global:n=38;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
