boot_id,seed_size,seeds,bifo_p10,bifo_enrich10,bifo_ndcg10,bifo_ap,bifo_mean_rank,rank_improvement,sf_p10,sf_ap,bifo_beats_sf_ap
623,20,"C1428506,C1418396,C1823334,C1413406,C1420696,C1416776,C1853366,C1824213,C1826596,C1826724,C1826473,C1332409,C1420533,C1825316,C1413066,C1421250,C1412064,C1420314,C1416549,C1426579",0.0,0.0,0.0,0.010366198725438244,1782.5,-347.5999999999999,0.0,0.00832219740825238,1
112,10,"C1826611,C1367710,C1413452,C1420005,C1425978,C2239557,C1417852,C1422472,C1418665,C1424564",0.0,0.0,0.0,0.00446224516766617,2446.6,-432.89999999999986,0.0,0.004037214184978454,1
113,10,"C1427481,C1423745,C1428226,C1418293,C1418605,C1824627,C1420278,C1824636,C1539476,C1416731",0.1,23.165,0.06943122193677727,0.027432423033862563,1541.2,-171.20000000000005,0.1,0.032730087415463176,0
114,10,"C1422223,C1538112,C1428414,C1412777,C1335873,C1422800,C1416862,C1420348,C1537529,C1420850",0.0,0.0,0.0,0.012367414622433936,1771.55,-457.29999999999995,0.0,0.005850181401937565,1
115,10,"C1419195,C1415743,C1826415,C1412437,C1428204,C0919524,C1427590,C1428833,C1421235,C1421172",0.0,0.0,0.0,0.009913051532178644,1676.95,103.5,0.0,0.005710013276859835,1
116,10,"C1420507,C1422701,C1823453,C1414542,C1420596,C1414895,C1424564,C1824669,C1420718,C1413953",0.0,0.0,0.0,0.0034525144492805588,2864.1,-1130.1,0.0,0.003968510739343874,0
117,10,"C1540117,C1538935,C1420229,C1420784,C1414407,C1413327,C1537395,C1413146,C1421477,C1538059",0.0,0.0,0.0,0.027424610606681037,1195.2,133.45000000000005,0.0,0.014597692137410037,1
118,10,"C1421386,C1413909,C1846414,C1419125,C1424981,C1336658,C1413078,C1824082,C1416956,C1825320",0.0,0.0,0.0,0.0041412515442310035,2492.2,-1197.4499999999998,0.0,0.0039467883755105,1
119,10,"C1413024,C1412064,C1422048,C1417542,C1332773,C1538593,C1415064,C1418425,C1538294,C2239765",0.0,0.0,0.0,0.009103902279573348,1922.3,-204.5,0.0,0.006102670877135625,1
1352,30,"C1421916,C1335289,C1416912,C1428109,C1419864,C1415291,C1415793,C1825242,C1425150,C1423606,C1413858,C1423767,C1423899,C1413024,C1426033,C1825743,C1427303,C1413865,C1417783,C1425219,C1424323,C1416891,C1422658,C1412209,C1414386,C1415205,C1825094,C1413925,C1418814,C1421501",0.0,0.0,0.0,0.005871261158482124,2246.05,-587.1500000000001,0.0,0.006328191225324313,0
1353,30,"C1428073,C1426228,C1421386,C1419907,C1417666,C1423020,C1417852,C1419157,C1428630,C1417245,C1417943,C1418609,C1413953,C1414137,C1538593,C1423006,C1413741,C1422829,C1333219,C1425032,C1826403,C1823327,C1539114,C1427802,C1416666,C1413078,C1418729,C1825453,C1418767,C0242988",0.0,0.0,0.0,0.004128085917429211,2601.55,-947.7500000000002,0.0,0.004243033412047453,0
1354,30,"C1823338,C1332828,C0812278,C1417026,C1539335,C1419906,C1425652,C1420140,C1424735,C1826415,C1415782,C1442757,C0694888,C1540215,C1823453,C1824693,C1418502,C1539863,C1426161,C1419263,C1824542,C1413564,C1413943,C1424874,C1419862,C1824389,C1413019,C1426033,C1422396,C1413864",0.0,0.0,0.0,0.00389998425201211,2633.0,-726.6500000000001,0.0,0.004013576736698417,0
1355,30,"C1826438,C1412110,C1421919,C1426190,C0812265,C1825027,C1824542,C1426196,C1427551,C1412231,C1428630,C1422597,C1425349,C1413899,C1416918,C2240302,C1412641,C1414525,C1418293,C1413450,C1539234,C1442757,C1412841,C1425085,C1412401,C1421143,C1420278,C1420354,C1333219,C1420113",0.0,0.0,0.0,0.005157597296650305,2534.15,-848.6000000000001,0.0,0.005050301062342042,1
1356,30,"C1537596,C1367472,C1421509,C1539970,C1419106,C2239765,C1424344,C1428833,C1538829,C1824716,C1826724,C1333242,C1412777,C1413815,C1427826,C1423539,C1418591,C0079471,C1367671,C1412107,C1413953,C1419926,C1826605,C1428630,C1419773,C1826268,C1538894,C1420717,C1413381,C1538535",0.0,0.0,0.0,0.0070153290495615596,2142.9,-490.25,0.0,0.0047639309639079174,1
1357,30,"C1419328,C1413365,C1418609,C1426185,C1416851,C1824635,C1412355,C1412588,C1824885,C1416715,C1413962,C1422674,C1412209,C1333365,C1422589,C1422334,C1414895,C1824213,C1823987,C1427248,C1412071,C1415302,C1826624,C1422622,C1332072,C1420003,C1428772,C1426171,C1425837,C1423899",0.0,0.0,0.0,0.015846507350101437,1317.65,-146.35000000000014,0.0,0.024801213238367183,0
1358,30,"C1413909,C1426315,C1332001,C1421327,C1420005,C1539114,C1414209,C1416916,C1417021,C1826415,C1420228,C1412625,C1425291,C1823873,C1418577,C1425414,C1824539,C1412231,C1333365,C1417222,C1414073,C1367701,C3469918,C1414645,C1826326,C1414948,C1422345,C1418947,C1413862,C1419983",0.0,0.0,0.0,0.0032996862020857887,3032.05,-1196.9,0.0,0.0038498870673084004,0
1359,30,"C1418678,C1412071,C1424736,C1418528,C1420450,C1426462,C1538111,C1539362,C1415552,C1332774,C1825567,C1413587,C1427248,C1826724,C1418306,C1334137,C1333677,C1428660,C1824906,C1416714,C1418195,C1428790,C1416878,C1822773,C1538793,C1335192,C2828772,C1367710,C1335620,C1413792",0.0,0.0,0.0,0.010173138822934745,1677.3,-141.8499999999999,0.0,0.006346947408387836,1
1368,30,"C1418430,C1426077,C1412340,C1414105,C1842747,C1420131,C1413078,C1857684,C1416929,C1537583,C1419345,C1425653,C1412335,C1417064,C1425349,C1456375,C1427818,C1335620,C1417671,C1334140,C3469918,C1414645,C1366882,C1425978,C3147283,C1825567,C1416776,C1426315,C1413396,C1418907",0.0,0.0,0.0,0.01934933845907093,1502.4,-206.6500000000001,0.1,0.039733619621320035,0
1369,30,"C1420187,C0812228,C1825864,C1417504,C1413931,C1425796,C1334140,C1425844,C2829164,C1417021,C3539386,C2239891,C2239765,C1333897,C1825392,C1334084,C1424266,C1537529,C1422585,C1415793,C1416851,C1428945,C1823327,C1426228,C1412689,C1332389,C1826842,C1336639,C1421996,C1412404",0.0,0.0,0.0,0.005456043034391181,2572.2,-1026.1999999999998,0.0,0.005370819803933854,1
1370,30,"C1824213,C1413248,C1823836,C1824715,C1335237,C1423026,C1425653,C1420465,C1422551,C1427412,C1412284,C1825380,C1426185,C1539863,C1825320,C0879393,C1414105,C1420510,C1537630,C1423715,C1425194,C1423043,C1427118,C1539547,C1826624,C1412066,C1426196,C1418560,C1428967,C2240169",0.1,23.165,0.07839826897867533,0.033355035247617924,1196.35,-184.64999999999986,0.2,0.06429046001842556,0
1371,30,"C1420385,C1416783,C1427882,C1425266,C1334140,C1539848,C1422060,C1537630,C1456375,C1823877,C1421578,C0919528,C1825980,C1428142,C1423108,C1428073,C0879392,C1418957,C1419864,C1823273,C1414067,C1422073,C1416681,C1412689,C1424615,C2239920,C1420718,C1421517,C1426179,C1708000",0.0,0.0,0.0,0.004554128745426635,2500.05,-802.6500000000001,0.0,0.004362146721317886,1
1372,30,"C1335620,C1414948,C1412630,C1333677,C1416986,C1539560,C1417943,C1421916,C1420040,C1538793,C1418914,C1413803,C1413865,C1539863,C1416747,C1412071,C1413019,C1418822,C1425650,C1417044,C1420354,C1336567,C1418946,C1421509,C1420533,C1332828,C1415491,C1413858,C1333348,C1334291",0.0,0.0,0.0,0.003283107407328797,2949.8,-860.6000000000004,0.0,0.0036704642349446085,0
1373,30,"C1826706,C1412070,C1424839,C1333584,C1416888,C1420146,C1823401,C1824719,C1413452,C1539480,C1418891,C1836205,C1412066,C1418293,C1539578,C1825242,C1413063,C1422104,C1538294,C1425681,C1332001,C1424741,C1336938,C1417725,C1416379,C1419345,C1423590,C1539970,C1823837,C1538111",0.0,0.0,0.0,0.009229545684634636,1758.2,-280.54999999999995,0.0,0.006236724742949263,1
