concept_id,name,sab,direct,member_mean,member_max,degree_norm,local_bg,direct_raw,raw_vs_cond_delta,member_gene_count,degree,degree_flag,in_chd_set,contributing_seeds,empirical_p,empirical_q,null_mean,null_sd,null_z,null_calibrated,signal_to_null_mean,member_mean_p,member_mean_q,member_mean_null_mean,member_mean_null_sd,member_mean_null_z
C0042789,Vision,GO,9.130373874469179e-06,0.00019929282136514354,0.0004778311698480694,2.6357119071133535e-06,-0.00021858943843156364,2.0691785223375518e-06,7.0611953521316276e-06,12,12,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,4.7092042262949803e-07,2.1533583644152805e-07,10.053094367651523,True,5.596936935536197,0.000999000999000999,0.05773174194226825,0.00017958322263213544,1.9854252301962874e-05,0.9927142273224527
C1154744,Xenobiotic Metabolism,GO,1.6705544361605878e-05,8.185573587842263e-05,0.0004780774920476283,2.608967707348982e-06,-7.651951418903895e-05,6.639997245585387e-06,1.006554711602049e-05,41,41,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,7.549547485925874e-07,2.0120458169399728e-07,9.21456630434031,True,3.4557934925407245,0.06893106893106893,0.6610158400551414,6.524901823154209e-05,1.5344095504538164e-05,1.0822871665500875
C0597108,Nucleotide Metabolism,GO,2.570284380144372e-05,0.00012191917499354988,0.0004776051593025765,2.5449607637512745e-06,-0.00014871829978320758,1.734769592654284e-05,8.355147874900883e-06,102,102,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,9.750531805324985e-07,1.8559752813915748e-07,8.458666443238885,True,2.6100738037297764,0.029970029970029972,0.4273648429492586,0.00010350093447346685,1.1119844538209516e-05,1.656339749786527
MSIGDB:M39835,WP_JOUBERT_SYNDROME,MSIGDB,2.196654275002503e-05,0.00019113335831158558,0.00047900389816306387,2.5364778739784745e-06,-0.00025092266888736324,1.4569515512928085e-05,7.3970272370969456e-06,75,75,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,7.429428120719636e-07,1.802708173778208e-07,9.949114826209106,True,3.414095718760092,0.030969030969030968,0.4277232201760503,0.00017508363747341678,1.0351622165734676e-05,1.550454661231322
MSIGDB:M27476,REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,MSIGDB,3.225715180455602e-05,9.775196655329018e-05,0.0004776051593025765,2.4667660512721115e-06,-0.00012840831822280284,2.0814993418605208e-05,1.1442158385950812e-05,171,171,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,9.496982218482063e-07,1.593736831223179e-07,9.518935621633146,True,2.597420943330337,1.0,1.0,0.00014500705460475112,1.1773180230605861e-05,-4.013791271844747
C0019868,Homeostasis,GO,2.366092650270317e-05,0.00010201354310942519,0.00047800548012379547,2.4404382301055813e-06,-0.00012949278622958335,1.3006642984867497e-05,1.0654283517835672e-05,94,94,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,9.195356793043446e-07,1.8153194355718877e-07,8.378153844433998,True,2.653989709188711,0.12287712287712288,0.9468005678531994,8.891549235882076e-05,1.2654035627821385e-05,1.035088815603366
C0596074,Amino Acid Biosynthesis,GO,1.2432012203351164e-05,0.00018371715494065106,0.0004775264056986828,2.43811818531197e-06,-0.00022630413369240692,5.554254784038688e-06,6.877757419312476e-06,26,26,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,6.024399445210974e-07,1.962151299273178e-07,9.355436767138428,True,4.047072587874504,0.003996003996003996,0.13500345808038114,0.00012030046191662342,2.749141537391432e-05,2.3067816684404545
C1517080,Eye Development,GO,9.047857873136298e-06,0.00020504668719019943,0.0004780774920476283,2.4181417318215136e-06,-0.00023008474557766208,2.504469563748839e-06,6.543388309387459e-06,14,14,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,5.053269053439903e-07,2.2989812399908572e-07,8.320271575966101,True,4.785301764558561,0.057942057942057944,0.6268017696589125,0.00017160093952409632,3.3016093848017394e-05,1.0130134661012151
MSIGDB:M27546,REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM,MSIGDB,1.409488477830047e-05,0.00019644696998253437,0.00047734768312698476,2.417252797225215e-06,-0.0002599428989139126,5.594270537326848e-06,8.500614240973622e-06,34,34,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,4.974199770004899e-07,1.7187792467130973e-07,11.169746341166917,True,4.859581257273939,0.3806193806193806,1.0,0.00018228572804641408,2.186985830362862e-05,0.6475232596166691
C0597304,Proteolysis,GO,3.2242439048916236e-05,6.731689283325232e-05,0.0004784111906345459,2.41667297976803e-06,-7.849692516136984e-05,2.7696419605525192e-05,4.5460194433910434e-06,178,178,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,1.101625669855773e-06,1.7562725494004514e-07,7.487717725595507,True,2.19373335779696,0.03596403596403597,0.4701013272441844,5.526804320024486e-05,7.72774184915765e-06,1.55916823674963
